img,px,py
3581.jpg,-1,-1
3582.jpg,-1,-1
3583.jpg,-1,-1
3584.jpg,-1,-1
3585.jpg,-1,-1
3586.jpg,-1,-1
3587.jpg,-1,-1
3588.jpg,-1,-1
3589.jpg,-1,-1
3590.jpg,-1,-1
3591.jpg,-1,-1
3592.jpg,-1,-1
3593.jpg,-1,-1
3594.jpg,-1,-1
3595.jpg,-1,-1
3596.jpg,-1,-1
3597.jpg,-1,-1
3598.jpg,-1,-1
3599.jpg,-1,-1
